,ProductID,ProductBrand,Gender,Price,NumImages,PrimaryColor,ProductType
6278,10158689,DressBerry,Women,14.29,5,Blue,Trousers
6279,10156193,Indian Terrain,Men,14.34,5, Red,Shirt
6280,10158167,Woodland,Men,31.53,5, Black,Boots
6281,10167925,Metro,Boys,18.59,5, Brown,Sneakers
6282,1015402,Vero Moda,Women,15.38,5, Black,Jumpsuit
6283,10158639,Flying Machine,Women,9.34,3, Black,Jeans
6284,10166571,Hypernation,Women,8.77,5, Brown,Shrug
6286,10167151,Karmic Vision,Women,8.7,5,Blue,Skirt
6287,1015996,ONLY,Women,5.75,6, Navy,Shorts
6288,10163801,PRESTO,Unisex,224.38,5, Red,Carpet
6289,10156295,Duke,Men,11.53,5, Red,Brogues
6290,10173173,Kvsfab,Women,21.99,6, Red,Saree
6291,10166959,Wildcraft,Unisex,16.49,8,Blue,Backpack
6292,10166637,ColorPlus,Men,10.38,5,Blue,Shirt
6293,10169103,UCLA,Men,5.6,5, Green,T-shirt
6295,10176743,Tommy Hilfiger,Men,9.23,4, Grey,A9AB4117
6296,10163837,PRESTO,Unisex,107.23,5,Blue,Carpet
6297,10161905,Tistabene,Women,113.63,4, Gold,Set
6298,10161863,Rubans,Women,108.35,3, Silver,Earrings
6300,10174759,Divine Casa,Unisex,16.27,5,Blue,Comforter
6301,10173305,DENNISON,Men,14.29,4, Black,Belt
6302,10158783,KazarMax,Women,10.11,6, Pink,Flip-Flops
6303,10155217,Indian Terrain,Men,20.01,6, Pink,Shirt
6304,10154695,Indian Terrain,Men,9.89,5,Blue,Shirt
6305,10160819,Indian Terrain,Men,25.73,7,Blue,Jacket
6306,10162095,CAVALLO by Linen Club,Men,9.81,5,Blue,Shirt
6308,10153625,Indian Terrain,Men,9.89,5, White,Shirt
6310,10161037,Indian Terrain,Men,29.69,5, Grey,Jacket
6311,10161961,Tistabene,Women,25.52,4, Pink,Chandbalis
6313,10155343,Indian Terrain,Men,21.55,6,Blue,Shirt
6314,10154951,Indian Terrain,Men,10.38,6, Orange,Shirt
6316,10154709,Indian Terrain,Men,11.37,6,Blue,Shirt
6317,10161969,Tistabene,Women,56.32,4, Gold,Set
6318,10170537,Ginger by Lifestyle,Women,8.24,4, Black,Jeggings
6319,10166659,ColorPlus,Men,12.31,5, Black,Shirt
6320,10164215,Mufti,Men,8.79,5, Yellow,T-shirt
6321,10163555,BIANCA,Unisex,3.95,4,Blue,Rug
6322,10156009,Indian Terrain,Men,21.55,6, Green,Shirt
6323,10155215,Indian Terrain,Men,10.88,5, Red,Shirt
6324,10153531,Indian Terrain,Men,10.38,6,Blue,Shirt
6325,10167843,Tommy Hilfiger,Unisex,19.79,6,Blue,Backpack
6326,10155813,Indian Terrain,Men,11.37,6, Yellow,Shirt
6327,10170363,Ginger by Lifestyle,Women,14.29,4, Black,Trousers
6328,10154149,Indian Terrain,Men,9.89,5,Blue,Shirt
6330,10166319,hummel,Women,7.91,4, Black,Tights
6331,10162009,Tistabene,Women,13.19,4, Gold,Ring
6332,10154385,Indian Terrain,Men,12.36,6, Brown,Shirt
6333,10154291,Indian Terrain,Men,9.67,6, White,Shirt
6334,10158793,KazarMax,Women,10.11,6, Green,Flip-Flops
6335,10155779,Indian Terrain,Men,24.63,5, Red,Shirt
6336,10153731,Indian Terrain,Men,9.89,5, Yellow,Shirt
6337,10154255,Indian Terrain,Men,10.38,5, Pink,Shirt
6338,10154033,Indian Terrain,Men,10.38,5,Blue,Shirt
6339,10166909,U.S. Polo Assn.,Men,18.14,5,Blue,Sneakers
6341,10161921,Tistabene,Women,25.52,4,Blue,Chandbalis
6342,10155661,Indian Terrain,Men,10.88,5,Blue,Shirt
6343,10155059,Indian Terrain,Men,12.36,6,Blue,Shirt
6344,10161373,Indian Terrain,Men,24.74,7, Red,Jacket
6345,10163823,PRESTO,Unisex,78.63,5, Black,Carpet
6346,10163545,BIANCA,Unisex,5.18,4, Orange,Rug
6347,10166765,Cherry Crumble,Unisex Kids,4.94,5,Blue,T-shirt
6348,10163583,Da Intimo,Women,6.59,5, Red,DI-1229
6349,10167173,Karmic Vision,Women,10.99,5, Black,Dungaree
6350,10154631,Indian Terrain,Men,10.88,5,Blue,Shirt
6351,10174215,INDYA,Women,14.3,5, Brown,Dress
6353,10167141,Karmic Vision,Women,10.77,5, Black,Jumpsuit
6354,10160969,Indian Terrain,Men,29.69,7, Grey,Blazer
6355,10159225,Fame Forever by Lifestyle,Men,8.79,5, White,Shorts
6356,10156291,Duke,Men,11.53,5, Black,Brogues
6357,10176843,Ecko Unltd,Men,7.69,5,Blue,T-shirt
6358,10158165,Taavi,Men,14.29,4, Red,Sleeves
6359,10170243,Ginger by Lifestyle,Women,8.24,4,Blue,Jeggings
6360,10162595,DressBerry,Women,5.93,4, White,Dress
6362,10161853,Rubans,Women,8.25,4, White,Earrings
6363,10156247,Indian Terrain,Men,9.39,5,Blue,Shirt
6364,10154591,Indian Terrain,Men,9.89,5,Blue,Shirt
6365,10173131,Kvsfab,Women,12.76,6, Navy,Saree
6366,10159767,Louis Philippe,Men,16.16,6,Blue,Shirt
6367,10173359,Saree mall,Women,9.23,5,Blue,Saree
6369,10176819,Ecko Unltd,Men,7.69,5, Black,T-shirt
6371,10161903,Tistabene,Women,18.81,4, Pink,Earrings
6373,10156229,Indian Terrain,Men,24.63,5, White,Shirt
6374,10162059,DressBerry,Women,18.69,5,Blue,Dress
6376,10174111,ADIVA,Girls,8.24,5,Blue,Dress
6377,10164713,Park Avenue,Men,3.29,4,Blue,PZRR00125
6379,10174137,SWHF,Unisex,5.43,4, Black,Mat
6380,10153559,Indian Terrain,Men,10.88,5,Blue,Shirt
6381,10173577,ColorPlus,Men,11.37,5,Blue,Trousers
6382,10155985,Indian Terrain,Men,8.9,5, Green,Shirt
6383,10153871,Indian Terrain,Men,9.89,5, Brown,Shirt
6385,10156021,Indian Terrain,Men,9.89,6,Blue,Shirt
6386,10155605,Indian Terrain,Men,14.34,5, White,Shirt
6387,10176731,Tommy Hilfiger,Men,7.69,4,Blue,A9AB4124
6388,10167957,HRX by Hrithik Roshan,Men,14.29,5, White,T-shirt
6389,10163927,Mufti,Men,7.14,5,Blue,T-shirt
6391,10166593,Hypernation,Women,7.69,5, Orange,Shrug
6392,10162507,DressBerry,Women,14.29,5, Black,Tights
6393,10153317,Indian Terrain,Men,10.88,6, Beige,Shirt
6394,10153709,Indian Terrain,Men,9.23,5,Blue,Shirt
6395,10173127,Kvsfab,Women,13.73,6, Red,Saree
6396,10173165,Kvsfab,Women,21.99,6, Green,Saree
6397,10162531,DressBerry,Women,8.79,5, Yellow,T-shirt
6398,10153901,Indian Terrain,Men,10.38,6, Black,Shirt
6399,10163535,BIANCA,Unisex,6.15,4, Purple,Rug
6400,10154629,Indian Terrain,Men,24.63,6, Grey,Shirt
6401,10155689,Indian Terrain,Men,11.37,5,Blue,Shirt
6402,1016231,Zaveri Pearls,Women,5.5,4, Gold,Set
6403,10158643,Flying Machine,Women,7.47,3, Black,Jeans
6405,10166937,Wildcraft,Unisex,25.51,8, Black,Backpack
6406,10158665,DressBerry,Women,14.29,7,Blue,Jeans
6408,10155791,Indian Terrain,Men,14.34,5, Yellow,Shirt
6409,10174117,ADIVA,Girls,8.24,5, Red,Dress
6412,10163499,Indian Terrain,Boys,17.31,3, Grey,Blazer
6413,10158767,DressBerry,Women,14.29,7,Blue,Jeans
6415,10167919,Kraus Jeans,Women,9.32,7,Blue,Jeans
6419,10166277,Steenbok,Men,5.43,5, Grey,T-shirt
6420,10156119,Indian Terrain,Men,25.51,6, Khaki,Shirt
6421,10155865,Indian Terrain,Men,14.34,5, Beige,Shirt
6422,10154379,Indian Terrain,Men,9.89,6, Green,Shirt
6423,10176823,Ecko Unltd,Men,7.69,5,Blue,Shirt
6424,10176769,Tommy Hilfiger,Men,6.92,4, Navy,A9AB1130
6426,10167195,Karmic Vision,Women,11.12,5, Yellow,Playsuit
6427,10157983,Disney by Wear Your Mind,Boys,5.93,3, Black,T-shirt
6429,10154703,Indian Terrain,Men,9.89,6, White,Shirt
6430,10159095,Oxolloxo,Women,14.29,5,Blue,Dress
6431,10173129,Kvsfab,Women,21.99,5, Yellow,Saree
6432,10173817,Bhama Couture,Women,9.1,5, Red,Palazzos
6433,10166645,ColorPlus,Men,10.38,5, Red,Shirt
6434,10174527,Tresmode,Men,52.8,5, Brown,Loafers
6438,10173167,Kvsfab,Women,13.75,6, Red,Saree
6441,10155775,Indian Terrain,Men,9.67,5, Green,Shirt
6442,10154963,Indian Terrain,Men,9.23,6, White,Shirt
6443,10174537,Tresmode,Men,13.2,5,Blue,Flip-Flops
6444,10155915,Indian Terrain,Men,11.37,6, Grey,Shirt
6445,10156535,E2O,Women,9.37,9, Green,Wallet
6446,10166793,hummel,Men,16.27,5, Grey,Pant
6447,10169125,UCLA,Men,5.6,5,Blue,T-shirt
6449,10173163,Kvsfab,Women,13.24,6, Beige,Saree
6450,10166687,meriggiare,Women,10.99,5, Purple,Sneakers
6451,10154653,Indian Terrain,Men,9.89,5,Blue,Shirt
6452,10169037,Mast & Harbour,Men,14.29,5,Blue,Shirt
6453,10153919,Indian Terrain,Men,10.88,6, White,Shirt
6456,10159021,Mufti,Men,17.04,5,Blue,Jeans
6457,10162443,DressBerry,Women,4.94,5, Black,Skirt
6458,10162145,CAVALLO by Linen Club,Men,8.77,5,Blue,Shirt
6459,10166675,meriggiare,Women,10.99,5,Blue,Sneakers
6460,10154187,Indian Terrain,Men,10.38,6,Blue,Shirt
6462,10173815,Bhama Couture,Women,10.68,5, White,Palazzos
6463,10166985,Miss Chase,Women,9.61,5, Maroon,Dress
6464,10154411,Indian Terrain,Men,9.23,6, Red,Shirt
6465,10170119,Ginger by Lifestyle,Women,10.99,6, Black,Jeggings
6466,10157329,Indian Terrain,Men,14.84,5, Brown,Sweater
6467,10156579,E2O,Women,9.37,8, Yellow,Wallet
6468,10159285,Soie,Women,9.8,5, Brown,NT-98DEEP-MAHOGANY-3
6469,10161475,Indian Terrain,Men,25.73,7, Green,Jacket
6470,10166289,Steenbok,Men,6.59,5, Black,T-shirt
6471,10169191,CODE by Lifestyle,Men,5.49,5,Blue,T-shirt
6472,10157199,Indian Terrain,Men,16.32,5, Grey,Sweater
6473,10161971,Tistabene,Women,27.94,4, Green,Jhumkas
6474,10169323,Melange by Lifestyle,Men,5.49,6, Orange,Kurta
6475,10155449,Indian Terrain,Men,10.38,6,Blue,Shirt
6476,10154999,Indian Terrain,Men,10.38,5, Black,Shirt
6477,10156303,GIORDANO,Women,13.78,5, Silver,Flats
6478,10156455,E2O,Women,9.37,7, Pink,Wallet
6481,10156975,Indian Terrain,Men,12.36,5, Grey,Vest
6482,10153267,Indian Terrain,Men,15.72,5, Red,Shirt
6483,10172903,Kurti's by Menka,Women,9.23,5, Pink,Kurta
6484,1017653,ONLY,Women,5.75,6, Green,Top
6486,10153441,Indian Terrain,Men,10.99,6, Red,Shirt
6487,10172971,Kurti's by Menka,Women,7.47,5, Beige,Kurta
6488,10162441,DressBerry,Women,14.29,5, Green,Trousers
6489,10173151,Kvsfab,Women,15.55,6, Black,Saree
6490,10154977,Indian Terrain,Men,10.38,5, Navy,Shirt
6491,10153287,Indian Terrain,Men,16.93,6, Brown,Shirt
6492,10153389,Indian Terrain,Men,10.88,5, Black,Shirt
6493,10161991,Tistabene,Women,47.84,4, Pink,Chandbalis
6494,10157337,Indian Terrain,Men,12.36,5,Blue,Sweater
6495,10162003,Tistabene,Women,69.84,3, White,Jhumkas
6496,10156597,E2O,Women,11.35,7,Blue,Bag
6497,10153725,Indian Terrain,Men,11.37,5, White,Shirt
6500,10170487,Ginger by Lifestyle,Women,16.49,5, Black,Jeans
6501,10174713,Just Wow,Women,14.29,5, Red,Trousers
6502,10159241,CUTECUMBER,Girls,6.12,4,Blue,Top
6503,10153515,Indian Terrain,Men,10.88,6, Maroon,Shirt
6504,10155741,Indian Terrain,Men,11.37,6, Grey,Shirt
6505,10169159,CODE by Lifestyle,Men,7.14,5, Green,T-shirt
6507,10168969,Mast & Harbour,Men,14.29,5,Blue,Shirt
6508,10169265,Fame Forever by Lifestyle,Men,4.94,5, Red,T-shirt
6509,10155959,Indian Terrain,Men,21.99,6,Blue,Shirt
6510,10156227,Indian Terrain,Men,9.39,5,Blue,Shirt
6511,10152661,Indian Terrain,Men,9.67,5, Green,Shirt
6512,10176829,Ecko Unltd,Men,11.18,7,Blue,Jeans
6513,10176747,Tommy Hilfiger,Men,10.71,4,Blue,A9AB4135
6514,10155445,Indian Terrain,Men,11.87,6, Grey,Shirt
6515,10159267,Soie,Women,9.8,5, Green,NT-98SHADOW-LIME-8
6516,10158715,DressBerry,Women,4.11,7,Blue,Jeggings
6517,10166627,Voylla,Women,3.63,4, Red,Tikka
6519,10164607,Park Avenue,Men,5.53,4, Grey,PZUA00384-G8
6520,10153417,Indian Terrain,Men,10.88,6,Blue,Shirt
6522,10173191,Kvsfab,Women,13.75,6, Brown,Saree
6523,10158921,Roadster,Men,14.29,5, Grey,Sweatshirt
6525,10162391,DressBerry,Women,6.26,5, Green,Dress
6528,10152425,Indian Terrain,Men,10.38,6, Green,Shirt
6529,10155855,Indian Terrain,Men,14.34,6, White,Shirt
6530,10166595,Hypernation,Women,8.77,5, Pink,Shrug
6531,10152973,Indian Terrain,Men,11.37,6, Black,Shirt
6532,10152551,Indian Terrain,Men,10.38,6, Red,Shirt
6533,10157173,Indian Terrain,Men,14.84,5, Yellow,Sweater
6534,10159113,Roadster,Men,11.87,5, Brown,Jacket
6535,10162697,DressBerry,Women,6.26,5,Blue,Dress
6536,10158785,KazarMax,Women,10.11,6,Blue,Flip-Flops
6538,10173883,Duke,Men,9.88,5,Blue,Shoes
6539,10170579,Ginger by Lifestyle,Women,14.29,4, Black,Jeggings
6540,10162671,DressBerry,Women,14.29,5, Red,Top
6542,1015379,Vero Moda,Women,10.37,6, White,Dress
6543,10162601,DressBerry,Women,4.66,5,Blue,Dress
6544,10156453,E2O,Women,11.35,7, Yellow,Bag
6545,10173133,Kvsfab,Women,12.74,6, Maroon,Saree
6547,10158707,DressBerry,Women,21.99,7,Blue,Jeans
6548,10166833,HAMMER,Unisex,9.89,6,Blue,Earphones
6550,10169269,Melange by Lifestyle,Men,5.49,5, Burgundy,Kurta
6551,10166663,ColorPlus,Men,13.35,5, Pink,Shirt
6552,10154403,Indian Terrain,Men,10.88,5, Black,Shirt
6554,10154517,Indian Terrain,Men,10.38,6, Grey,Shirt
6555,10173821,Bhama Couture,Women,14.95,5, Yellow,Dupatta
6556,10161927,Tistabene,Women,23.54,4, Green,Earrings
6557,10162005,Tistabene,Women,104.49,4, Gold,Set
6558,10157101,Indian Terrain,Men,13.35,5,Blue,Sweater
6559,10154247,Indian Terrain,Men,8.79,5,Blue,Shirt
6560,10153269,Indian Terrain,Men,10.88,6, Black,Shirt
6561,10161107,Indian Terrain,Men,29.69,7, Grey,Blazer
6562,10161983,Tistabene,Women,15.4,3, Red,Jhumkas
6563,10170215,Ginger by Lifestyle,Women,15.39,5,Blue,Jeans
6564,10173871,Duke,Men,5.71,5, Black,Sandals
6565,10173891,Duke,Men,5.71,5, Red,Sandals
6566,10176765,Tommy Hilfiger,Men,10.71,2, White,A9AB1127
6567,10153915,Indian Terrain,Men,9.23,6,Blue,Shirt
6568,10172997,Kurti's by Menka,Women,7.03,5, Yellow,Kurta
6569,10170643,Ginger by Lifestyle,Women,8.24,4, White,Jeans
6570,10161915,Tistabene,Women,22.88,4, Green,Earrings
6572,10154899,Indian Terrain,Men,9.89,5,Blue,Shirt
6574,10155041,Indian Terrain,Men,10.88,6, Green,Shirt
6575,10155023,Indian Terrain,Men,9.89,5,Blue,Shirt
6576,10167079,ROMEE,Unisex,14.29,3, Grey,Curtains
6579,10159305,Soie,Women,7.2,5, Green,NT-121PJ-1-PJ-1
6580,10172367,Ginger by Lifestyle,Women,4.39,5, Brown,T-shirt
6581,10159509,Eske,Women,63.24,5, Black,Bag
6586,10173593,ColorPlus,Men,11.37,5,Blue,Chinos
6587,10167235,Eske,Unisex,92.39,6,Blue,Bag
6589,10163543,BIANCA,Unisex,4.39,4, Pink,Rug
6591,10152357,Indian Terrain,Men,10.88,5,Blue,Shirt
6592,10156755,DressBerry,Women,7.69,7,Blue,Jeans
6593,10154281,Indian Terrain,Men,12.36,6,Blue,Shirt
6594,10169253,Fame Forever by Lifestyle,Men,3.84,5,Blue,T-shirt
6595,10158787,KazarMax,Women,10.11,6, White,Flip-Flops
6597,10153265,Indian Terrain,Men,9.89,5,Blue,Shirt
6598,1015439,Vero Moda,Women,6.52,6, Black,Top
6599,10176745,Tommy Hilfiger,Men,7.69,4, White,A9AB4123
6600,10173805,Bhama Couture,Women,6.52,5, Pink,Top
6601,10162605,DressBerry,Women,7.3,5, Red,Dress
6602,10160993,Indian Terrain,Men,29.69,7,Blue,Blazer
6603,10163563,BIANCA,Unisex,5.71,4,Blue,Rug
6604,1015435,Vero Moda,Women,3.83,6, Yellow,Top
6605,10169315,Melange by Lifestyle,Men,5.49,5, Beige,Kurta
6606,10158731,DressBerry,Women,14.29,5, Red,Jeans
6609,10159405,FAUSTO,Men,6.92,6, Grey,Sneakers
6611,10173807,Bhama Couture,Women,6.72,5, Green,Top
6612,10173143,Kvsfab,Women,21.99,6, Beige,Saree
6613,10176783,Tommy Hilfiger,Men,11.54,4,Blue,A9AB4134
6614,10159343,Soie,Women,10.3,5,Blue,NT-98BLUE-TINT-5
6615,10166655,ColorPlus,Men,12.75,5, Red,Shirt
6616,10166883,U.S. Polo Assn.,Men,24.3,5,Blue,Loafers
6617,10158781,KazarMax,Women,10.11,6,Blue,Flip-Flops
6618,10166685,meriggiare,Women,10.99,5,Blue,Sneakers
6619,10173157,Kvsfab,Women,13.85,6, Black,Saree
6620,10163919,Arrow,Men,16.49,5, Black,Sandals
6622,10153753,Indian Terrain,Men,9.89,5, Yellow,Shirt
6623,10174113,ADIVA,Girls,8.24,5, Yellow,Dress
6624,10155667,Indian Terrain,Men,9.39,5, Green,Shirt
6625,10155451,Indian Terrain,Men,14.34,5, Red,Shirt
6626,10157395,Indian Terrain,Men,7.91,5, Red,Sweatshirt
6628,10154567,Indian Terrain,Men,10.38,6,Blue,Shirt
6629,10161907,Tistabene,Women,16.83,4, Red,Earrings
6630,10156145,Indian Terrain,Men,14.34,6, Yellow,Shirt
6631,10169021,Mast & Harbour,Men,14.29,5, Green,Shirt
6632,10154915,Indian Terrain,Men,10.88,6, Grey,Shirt
6633,10176775,Tommy Hilfiger,Men,6.92,4,Blue,A9AB1133
6634,10161973,Tistabene,Women,40.14,4, Red,Earrings
6635,10157261,Indian Terrain,Men,15.33,5,Blue,Sweater
6636,10157213,Indian Terrain,Men,13.35,5, Brown,Sweater
6638,10154023,Indian Terrain,Men,9.89,5,Blue,Shirt
6640,10154993,Indian Terrain,Men,10.38,5,Blue,Shirt
6643,10153073,Indian Terrain,Men,9.89,5,Blue,Shirt
6644,10161101,Indian Terrain,Men,29.69,7,Blue,Blazer
6645,10166635,ColorPlus,Men,10.38,5,Blue,Shirt
6646,10163701,HERE&NOW,Women,14.29,6,Blue,Top
6648,1015437,Vero Moda,Women,7.29,6, Red,Top
6649,10172167,Ginger by Lifestyle,Women,4.94,4,Blue,Top
6650,10174217,INDYA,Women,16.22,5, Red,Skirt
6651,10173389,Calvin Klein Underwear,Women,23.58,5, Red,NEW-QF180120N
6653,10152373,Indian Terrain,Men,10.88,5, Green,Shirt
6654,10155075,Indian Terrain,Men,10.38,6,Blue,Shirt
6655,1015382,Vero Moda,Women,8.89,5, Yellow,Dress
6657,10156427,E2O,Women,19.79,8, Grey,Bag
6659,10161955,Tistabene,Women,26.95,4, Gold,Jhumkas
6661,10167239,Eske,Unisex,79.19,6, Red,Bag
6663,10158051,Disney by Wear Your Mind,Boys,6.04,3,Blue,T-shirt
6664,10163839,PRESTO,Unisex,92.93,5, Red,Carpet
6666,10173241,DENNISON,Men,5.27,5, Yellow,Shirt
6669,10154211,Indian Terrain,Men,11.37,5,Blue,Shirt
6670,10166591,Hypernation,Women,8.77,5, Grey,Shrug
6673,10163715,Da Intimo,Women,5.27,5, Red,DI-1228
6674,10159263,Soie,Women,10.3,5, Black,NT-98ANTHRACITE-11
6675,1017271,W,Women,9.89,5, Grey,Kurta
6676,10153397,Indian Terrain,Men,9.23,6, Red,Shirt
6677,10166717,Newport,Women,13.19,5, Black,Treggings
6678,10166407,PrettyCat,Women,4.83,5, Red,PC-BR-5174
6680,10154081,Indian Terrain,Men,9.89,5,Blue,Shirt
6681,10153041,Indian Terrain,Men,10.88,6, Green,Shirt
6682,10158655,Flying Machine,Women,7.91,3, White,Jeggings
6686,10166779,hummel,Men,10.11,5, Black,Pant
6687,10162325,Golden Peacock,Unisex,12.75,5, Red,Showpiece
6690,10166581,Hypernation,Women,8.77,5, Red,Shrug
6691,1015438,Vero Moda,Women,7.57,5, Black,Top
6692,10163871,Mufti,Men,9.34,5,Blue,T-shirt
6694,10167311,Roadster,Men,14.29,5, Black,Sweatshirt
6695,10172907,Kurti's by Menka,Women,10.99,5, Green,Kurta
6696,10170913,Ginger by Lifestyle,Women,4.39,5, Green,Dress
6697,10173591,ColorPlus,Men,13.46,5,Blue,Trousers
6698,10161517,Johnny Bravo by Kook N Keech,Men,14.29,5, Black,Sweatshirt
6699,10163733,Da Intimo,Women,3.95,5, Red,DI-978-N
6700,10173325,Saree mall,Women,9.23,6, Beige,Saree
6701,10166323,hummel,Women,5.71,5, Black,Tights
6702,10164207,Zivame,Women,3.51,4, Red,ZI1868FASHCORNG
6704,10174517,Tresmode,Men,61.6,5, Brown,Brogues
6706,10154117,Indian Terrain,Men,11.37,5,Blue,Shirt
6707,10157235,Indian Terrain,Men,10.38,5,Blue,Sweater
6708,10153227,Indian Terrain,Men,10.38,5,Blue,Shirt
6710,10169827,Ginger by Lifestyle,Women,10.99,5,Blue,Jeggings
6712,10164191,Zivame,Women,6.42,4, Red,ZI1777FASHAPINK
6713,10156313,GIORDANO,Women,13.78,5, Gold,Flats
6714,10166873,FabAlley,Women,5.78,5, Yellow,Top
6715,10163519,Indian Terrain,Boys,17.81,3, Black,Blazer
6716,10173195,Kvsfab,Women,21.99,6, Green,Saree
6717,10155005,Indian Terrain,Men,10.38,5,Blue,Shirt
6719,10166971,Wildcraft,Unisex,14.01,8, Green,Backpack
6720,10166845,Divine Casa,Unisex,7.12,4,Blue,Covers
6722,10157969,Disney by Wear Your Mind,Boys,6.04,3, Yellow,T-shirt
6723,10161989,Tistabene,Women,18.81,4, Green,Chandbalis
6724,10156163,Indian Terrain,Men,25.29,6, Green,Shirt
6725,10154779,Indian Terrain,Men,10.38,5,Blue,Shirt
6726,10172921,Kurti's by Menka,Women,8.35,5, Red,Kurta
6727,10167127,Karmic Vision,Women,11.12,5, Red,Playsuit
6728,10153653,Indian Terrain,Men,9.89,5, Pink,Shirt
6729,10153189,Indian Terrain,Men,10.88,5,Blue,Shirt
6730,10161519,Kook N Keech Garfield,Women,6.26,5, Black,Sweatshirt
6731,10161531,Kook N Keech Marvel,Men,14.29,5,Blue,Sleeves
6733,1015407,Vero Moda,Women,12.68,5, Black,Shirt
6734,10156059,Indian Terrain,Men,10.88,5, White,Shirt
6735,10154203,Indian Terrain,Men,10.38,5, Green,Shirt
6736,10159299,Soie,Women,10.3,5,Blue,NT-98ESTATE-BLUE-1
6738,10173261,DENNISON,Men,5.27,5, White,Shirt
6739,10154485,Indian Terrain,Men,9.89,5, Pink,Shirt
6740,10161895,Tistabene,Women,26.39,4, Pink,Earrings
6741,10166421,PrettyCat,Women,4.83,5,Blue,PC-BR-5174-BLU
6742,10161211,Indian Terrain,Men,27.21,7, Grey,Blazer
6743,10166763,HERE&NOW,Women,6.59,7,Blue,Jeans
6746,10164185,Zivame,Women,5.49,4,Blue,ZI1730FASHABLUE
6748,10161179,Indian Terrain,Men,29.69,7, Grey,Blazer
6749,10173679,Tissu,Women,9.14,5,Blue,Kurta
6750,10173567,ColorPlus,Men,9.61,5, Brown,Trousers
6751,10152769,Indian Terrain,Men,11.37,5,Blue,Shirt
6753,10156855,Turkish Bath,Unisex,6.42,4, White,Towel
6758,10163639,HERE&NOW,Women,5.49,5, Orange,Kurta
6759,10172957,Kurti's by Menka,Women,7.47,5, Pink,Kurta
6760,10162707,DressBerry,Women,6.59,5,Blue,Dress
6763,10152991,Indian Terrain,Men,12.36,6,Blue,Shirt
6764,10164333,HERE&NOW,Women,5.93,5, Yellow,Kurta
6765,10156599,E2O,Women,9.22,7,Blue,Bag
6766,10153405,Indian Terrain,Men,10.88,5,Blue,Shirt
6767,10170319,Ginger by Lifestyle,Women,14.29,4, Black,Trousers
6768,10158775,KazarMax,Women,10.11,6, Green,Flip-Flops
6770,10170325,Ginger by Lifestyle,Women,10.0,4, Black,Treggings
6771,10173145,Kvsfab,Women,13.42,6, Red,Saree
6773,10153361,Indian Terrain,Men,10.11,5,Blue,Shirt
6775,10154741,Indian Terrain,Men,24.63,5,Blue,Shirt
6776,10169381,Melange by Lifestyle,Men,4.39,5, Grey,Kurta
6777,10155463,Indian Terrain,Men,24.63,5,Blue,Shirt
6778,10152507,Indian Terrain,Men,11.37,5,Blue,Shirt
6779,10153311,Indian Terrain,Men,9.23,5, White,Shirt
6780,10156659,E2O,Women,11.42,8, Yellow,Bag
6781,10163899,Mufti,Men,9.34,5, Green,T-shirt
6782,10162181,CAVALLO by Linen Club,Men,9.69,5,Blue,Shirt
6783,10173819,Bhama Couture,Women,6.52,5, Green,Top
6785,10168965,Mast & Harbour,Men,14.29,5,Blue,Shirt
6786,10154639,Indian Terrain,Men,10.38,6,Blue,Shirt
6787,10170569,Ginger by Lifestyle,Women,10.99,3, Black,Jeggings
6788,10156691,E2O,Women,10.36,8, Green,Bag
6790,10155415,Indian Terrain,Men,14.34,6, Red,Shirt
6792,10173187,Kvsfab,Women,15.62,6, Green,Saree
6795,10154757,Indian Terrain,Men,10.38,5,Blue,Shirt
6796,10174639,KLEIO,Women,7.58,5, Brown,Bag
6797,10155395,Indian Terrain,Men,8.9,5,Blue,Shirt
6798,10173367,Saree mall,Women,10.2,6,Blue,Saree
6800,10155459,Indian Terrain,Men,14.34,5, Brown,Shirt
6801,1016061,Nature Casuals,Men,10.42,6,Blue,Shirt
6804,10173181,Kvsfab,Women,13.39,6, Green,Saree
6805,10152881,Indian Terrain,Men,10.88,5, Red,Shirt
6806,10162287,JAINISH,Men,6.42,5, Black,Joggers
6807,10157073,Indian Terrain,Men,14.84,5, Green,Sweater
6808,10173149,Kvsfab,Women,12.74,6, Pink,Saree
6809,10173329,Saree mall,Women,9.23,6, Red,Saree
6810,10153621,Indian Terrain,Men,11.37,6, Beige,Shirt
6811,10162523,DressBerry,Women,7.69,5, Black,T-shirt
6813,10153483,Indian Terrain,Men,11.37,5, Green,Shirt
6814,10155851,Indian Terrain,Men,21.55,6, Beige,Shirt
6815,10153439,Indian Terrain,Men,10.88,5,Blue,Shirt
6816,10154221,Indian Terrain,Men,12.36,6,Blue,Shirt
6817,10152903,Indian Terrain,Men,10.88,6, Black,Shirt
6821,10166889,U.S. Polo Assn.,Men,12.86,5,Blue,Sandals
6822,10167837,Tommy Hilfiger,Unisex,17.53,6,Blue,Backpack
6823,10161011,Indian Terrain,Men,27.21,7, Black,Blazer
6824,1016233,Zaveri Pearls,Women,4.09,4, White,Set
6825,10162419,DressBerry,Women,7.69,5, Orange,Top
6826,10172931,Kurti's by Menka,Women,6.59,5, Yellow,Kurta
6830,10173137,Kvsfab,Women,26.49,6, Grey,Saree
6831,10154575,Indian Terrain,Men,9.89,5,Blue,Shirt
6833,10163575,Da Intimo,Women,5.38,5, Red,DI-1235
